Assay	CAS	Sample Name	ReplicateSet	Curve Class	CONC0	CONC1	CONC2	CONC3	CONC4	CONC5	CONC6	CONC7	CONC8	CONC9	CONC10	CONC11	CONC12	CONC13	CONC14	RESP0	RESP1	RESP2	RESP3	RESP4	RESP5	RESP6	RESP7	RESP8	RESP9	RESP10	RESP11	RESP12	RESP13	RESP14	mask0	mask1	mask2	mask3	mask4	mask5	mask6	mask7	mask8	mask9	mask10	mask11	mask12	mask13	mask14
tox21-ar-bla-agonist	NOCAS_49503	NTP Mix10 AR1 8-EQC	2	4	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	0.15404405	0.03648304	-1.30995351	-3.40158962	0	-0.21152301	-3.50197762	-0.42553191	0.15839413	-9.02398166	-8.42554344	3.80771322	-0.27554978	3.05560858	9.5211049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	50-29-3	p,p'-DDT	2	4	9.867e-10	2.206e-9	4.9329999999e-9	1.103e-8	2.467e-8	5.516e-8	1.233e-7	2.7579999999e-7	6.167e-7	1.3789999999e-6	3.083e-6	6.8949999999e-6	1.5419999999e-5	3.447e-5	7.708e-5	-4.13590187	0.10944911	-1.40608584	10.70288832	-0.28275212	-0.23201856	-0.0182866	-4.26313729	-7.03318366	-0.12594376	-0.12746973	-5.1320896	-3.04612457	-1.23049443	-2.04715061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	17924-92-4	Zearalenone	2	-2.2	8.642e-10	1.932e-9	4.321e-9	9.662e-9	2.16e-8	4.8309999999e-8	1.0799999999e-7	2.415e-7	5.401e-7	1.208e-6	2.701e-6	6.0389999999e-6	1.35e-5	3.019e-5	6.751e-5	-2.82884294	0.11686423	0.91766187	4.66290007	-0.56740583	0.11028139000000001	-5.74593011	-6.82944885	9.49309551	-9.92386891	-0.61286421	-10.5817401	-19.27572251	-25.69739138	-47.05770139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	57-83-0	Progesterone	2	1.1	9.762e-10	2.183e-9	4.881e-9	1.091e-8	2.441e-8	5.457e-8	1.2199999999e-7	2.7289999999e-7	6.101e-7	1.364e-6	3.051e-6	6.822e-6	1.525e-5	3.411e-5	7.6269999999e-5	5.26112739	12.08987779	39.63160962	48.84049842	61.3337345	79.60914605	77.81586635	89.78479009	105.8608282	118.40050644	128.60283811	128.23530526	130.92817925	105.51372166	-15.0260368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
tox21-ar-bla-agonist	NOCAS_49531	NTP Mix111 ER1 10-EQC	2	4	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	20.84832705	-3.57960407	-4.72440318	-4.33315694	0.00442476	-0.13258204	-1.41960369	0.87778218	0.1275291	-0.15645794	0.06002984	0.21643641	-0.97742127	-0.21472393	2.74857521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	NOCAS_49557	NTP Mix27 AR2 2-EQP	2	1.1	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	1.06841697	0.25538125	8.58467647	-0.24298201	9.8223742	11.4010507	17.2028465	31.8417883	38.62505647	35.80576964	39.78693991	59.79688492	63.3356155	78.14309945	73.2260664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	NOCAS_49562	NTP Mix30 AR2 7-EQP	2	1.1	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	4.9005264	-0.14593214	3.14414348	0.00276903	11.9647243	20.49794917	40.16345792	55.63870364	71.94235464	68.45433555	69.65834054	92.76712274	108.76694566	103.4595493	133.58892665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	NOCAS_49525	NTP Mix105 ER1 10-EQC	2	4	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	-1.79303684	-0.11069136	21.27895952	0.0320637	-0.09775765	-0.11517767	-0.04120969	0.32031298	10.89095187	3.71107536	-0.02741284	-0.01509765	-0.01018661	-1.31321363	0.60589374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	NOCAS_49548	NTP Mix93 ER AR1 18-EQP	2	1.1	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	-0.18889309	0.13960079	0.39168128	-0.02617678	5.62031235	9.44747895	24.49708127	34.21972154	42.44308758	88.2636117	78.81624762	72.47850166	23.40858219	82.72615755	90.86110111	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
tox21-ar-bla-agonist	63-05-8	4-Androstene-3,17-dione	2	1.1	9.673e-10	2.163e-9	4.8359999999e-9	1.0809999999e-8	2.418e-8	5.407e-8	1.2089999999e-7	2.704e-7	6.045e-7	1.352e-6	3.023e-6	6.759e-6	1.511e-5	3.379e-5	7.557e-5	-3.59671394	-1.09705403	3.46674629	8.9801301	27.28757276	54.70100218	83.75237042	101.76288878	116.9588033	135.28313147	144.6265985	147.91051099	158.2152646	143.17334382	143.04467831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	NOCAS_49539	NTP Mix84 ER AR1 18-EQC	2	2.2	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	0.23368909	3.46297815	0.09316747	-2.20104082	4.84988366	0.1969598	2.975062	5.72187639	10.91721146	12.09588737	18.04386063	12.84523124	23.35505513	27.37381459	40.00734385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	NOCAS_49509	NTP Mix16 AR1 8-EQC	2	2.1	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	-2.77302423	5.63859648	0.01782467	2.4239393	1.71675614	13.24136579	12.41504151	23.38927827	31.46953212	32.90467985	39.58023992	46.56116888	56.24217611	57.36206232	75.62861576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	NOCAS_49522	NTP Mix102 ER1 10-EQC	2	4	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	-0.72748682	0.55719291	0.94799844	0.21422535	-4.85488981	-0.96485224	0.0124075	0.8568387	0.68335649	0.01501661	0.67457483	0.11406391	-0.74260211	-4.90535924	1.61046301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
tox21-ar-bla-agonist	NOCAS_49496	NTP Mix3 AR1 8-EQC	2	2.1	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	-0.0930755	3.72068959	-0.14469295	2.43256412	0.54180569	9.33599808	15.76927924	35.63845652	15.6833926	28.83197684	30.75058825	37.84184467	45.75048168	47.04379105	63.72700673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	NOCAS_49542	NTP Mix87 ER AR1 18-EQC	2	2.1	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	-3.42677974	-2.330111	-2.47018784	0.91733636	-4.15739185	4.66440617	2.2735477	5.19568363	22.19304064	15.52958405	19.44263807	21.23796427	38.3722232	41.93045898	65.27508351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	NOCAS_49546	NTP Mix91 ER AR1 18-EQP	2	1.3	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	0.17922909	3.37439597	3.84331337	-0.00703807	0.11326191	11.2966488	25.73798415	24.01919157	26.60576302	34.90004072	39.16788479	42.15087204	0	71.1593167	71.08113643	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
tox21-ar-bla-agonist	NOCAS_49523	NTP Mix103 ER1 10-EQC	2	-3	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	1.67548294	2.19525938	-0.92075141	-0.04555694	-0.04898584	-0.67036415	0.47800472	0.19845199	0.88113511	1.36648733	-0.04614896	-7.04700152	0.00647587	-0.01510504	-58.24564194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	NOCAS_49550	NTP Mix95 ER AR1 18-EQP	2	2.1	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	-1.55047818	1.24962266	-1.22177769	3.23484141	0.37314725	23.14903787	40.97586983	53.00770018	58.94325	70.39928542	76.08444707	92.74128294	100.97099242	100.52345412	127.87639764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	143-50-0	Kepone	2	4	9.675e-10	2.163e-9	4.837e-9	1.0819999999e-8	2.419e-8	5.408e-8	1.2089999999e-7	2.704e-7	6.047e-7	1.352e-6	3.023e-6	6.76e-6	1.512e-5	3.3799999999e-5	7.5579999999e-5	-5.80594543	3.28698598	8.71092766	-5.28964575	-5.7193264	-5.14945899	-2.66468135	0.19035375	-0.03340013	-0.26138502	0.47891045	-0.38529922	-2.44407952	-2.31255861	-19.40240675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	NOCAS_49518	NTP Mix99 ER1 10-EQC	2	4	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	6.44578118	0.34667405	-0.03931045	0.78395465	0.88083016	2.36062204	-3.02193005	-0.03388874	2.27490949	-1.0397205	-0.98284096	0.27903365	2.46381083	-19.30047399	2.54351336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
tox21-ar-bla-agonist	NOCAS_49502	NTP Mix9 AR1 8-EQC	2	2.1	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	-9.38768231	-0.07296607	-1.74630928	-2.01148925	-5.87554087	6.1227382	7.67336052	14.85702456	22.41043094	23.13851083	25.79415768	32.02888713	42.32787433	47.10227756	72.72669916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	52806-53-8	Hydroxyflutamide	2	4	9.9789999999e-10	2.231e-9	4.9899999999e-9	1.1159999999e-8	2.495e-8	5.578e-8	1.247e-7	2.789e-7	6.237e-7	1.395e-6	3.1179999999e-6	6.9729999999e-6	1.5589999999e-5	3.4869999999e-5	7.7959999999e-5	-6.7111337	-6.12413862	-1.28695442	9.78254688	-0.03136855	-1.71999435	-0.6290529	-1.21209232	0.1217403	-5.86576888	-0.03966454	0.4368972	0.68472314	0.87665425	-19.648127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	NOCAS_49537	NTP Mix82 ER AR1 18-EQC	2	2.2	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	0.12006543	-0.19799799	-1.60148385	-0.8885771	0.06141408	6.19809444	9.74300648	9.21148769	9.85595344	13.46676634	29.55727394	25.71895202	33.55540529	33.97057199	52.0451517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	NOCAS_49552	NTP Mix22 AR2 2-EQP	2	1.1	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	-0.26184582	-4.83972008	-0.09476102	12.33153869	16.28957371	37.40297182	56.97528709	64.68889168	64.60608728	67.02989184	81.36327861	88.86727439	88.55165227	100.47068841	102.99266588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	NOCAS_49540	NTP Mix85 ER AR1 18-EQC	2	1.2	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	0.66883456	5.84113112	1.14598209	1.62376437	-0.81969289	1.39229743	-1.05439841	-0.84416506	0.82406249	11.63135207	17.34383597	22.69258811	28.33843066	15.85372166	32.12633423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	NOCAS_49517	NTP Mix97 ER1 10-EQC	2	4	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	0.58497156	1.01276168	0.24862068	-0.17626223	-0.28208186	0.85375981	-1.62161467	-4.19125969	13.67480816	-1.46316796	-0.16293189	-0.05843963	-12.33509333	-12.54259964	-13.47084553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	80-43-3	Dicumyl peroxide	2	4	9.692e-10	2.167e-9	4.8459999999e-9	1.084e-8	2.423e-8	5.418e-8	1.212e-7	2.7089999999e-7	6.058e-7	1.355e-6	3.0289999999e-6	6.7729999999e-6	1.5139999999e-5	3.386e-5	7.572e-5	-0.03319897	0.40204139	2.49776712	-2.29736325	-8.06938621	-7.81627032	-2.60726876	0.10508989	-8.53893983	-3.20062612	-8.33994401	0.61236769	3.06247198	-3.63321734	2.87952475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	NOCAS_49511	NTP Mix18 AR1 8-EQC	2	2.2	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	12.60307067	0.45639532	-0.61309942	0.08562877	-0.48145226	-0.39796401	2.05367705	-2.27752479	7.35943892	3.69505254	3.17366082	8.92128681	18.305148	26.44135403	35.21087637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	NOCAS_49515	NTP Mix117 ER1 5-EQP	2	4	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	0.03460197	3.06419284	-5.89235482	4.48814493	-0.26942546	-1.56716506	-1.13892067	-1.12721233	-2.14336995	0.96900102	-7.33563472	0.06799869	0.7684668	-1.27090928	-7.83208125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	15972-60-8	Alachlor	2	-2.4	9.546e-10	2.134e-9	4.773e-9	1.067e-8	2.3859999999e-8	5.3359999999e-8	1.193e-7	2.668e-7	5.966e-7	1.334e-6	2.983e-6	6.67e-6	1.491e-5	3.335e-5	7.4569999999e-5	-1.18988897	-5.56579325	-1.91939459	-5.12144348	-0.38186646	-6.29315639	-4.84348985	-0.0815021	-0.88165381	0.05902226	-5.64268898	3.45068007	-4.80401317	-12.30972711	-28.45061148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	NOCAS_49494	NTP Mix1 AR1 4-EQP	2	2.1	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	0.22410016	-1.79288658	35.51556421	-2.28533721	-2.12718259	-0.2312339	0.40904356	2.71322414	7.2568357	9.57842276	21.66809871	26.97722642	49.99901353	39.3088833	63.46314936	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	NOCAS_49556	NTP Mix26 AR2 2-EQP	2	1.2	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	15.18399904	-2.81458326	-2.30234443	-2.9358495	-4.7807243	2.27774932	0.54252114	2.38168297	10.66905045	10.10362353	10.07726722	30.92147954	24.54991087	44.79045148	36.14071806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	NOCAS_49508	NTP Mix15 AR1 8-EQC	2	2.1	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	-2.71276242	0.45716817	0.22717921	-0.06521215	-0.9007326	0.09318412	5.4024558	4.50537062	17.46653742	21.42293925	27.13555623	25.67637927	37.2186174	34.57612341	68.06441542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	NOCAS_49527	NTP Mix107 ER1 10-EQC	2	4	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	0.45977285	-0.08248592	0.24054939	-0.89895843	0.00268701	4.46099283	-0.46396149	1.61992362	0.01721789	1.15772743	-3.99098396	-3.28253788	-2.58375567	1.96750309	-2.5251018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	107-15-3	Ethylenediamine	2	4	9.969e-10	2.229e-9	4.9839999999e-9	1.1149999999e-8	2.492e-8	5.573e-8	1.246e-7	2.786e-7	6.23e-7	1.393e-6	3.115e-6	6.966e-6	1.558e-5	3.483e-5	7.7879999999e-5	-4.70113129	2.66891047	0.07915825	1.91361082	-3.10258423	-4.60848165	-0.96459346	-4.94933248	-1.83495315	-1.4279715	-2.15298884	-2.24109708	5.97308122	-1.93521502	-1.97726497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	NOCAS_49558	NTP Mix32 AR2 7-EQP	2	1.1	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	-2.2050096	-0.9032872	0.70499759	-0.76488144	8.62872994	31.66698345	36.91843144	48.31732868	32.60708257	61.51030222	69.23624886	36.59860733	106.61389008	100.16190091	110.36677099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	NOCAS_49505	NTP Mix12 AR1 8-EQC	2	1.1	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	-0.02867614	1.0028112	-4.61555123	-0.08788261	0.68065327	4.35811839	22.93774496	33.05579823	56.06552914	80.87364618	100.66457371	96.27851831	110.92265582	116.8909722	146.98436633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	76-43-7	Fluoxymestrone	2	1.2	9.859e-10	2.2049999999e-9	4.929e-9	1.102e-8	2.4649999999e-8	5.5109999999e-8	1.232e-7	2.756e-7	6.1619999999e-7	1.3779999999e-6	3.081e-6	6.889e-6	1.5399999999e-5	3.445e-5	7.7019999999e-5	11.10249079	4.44998088	20.39700121	21.05484991	29.21163479	29.93428662	33.48742712	38.24665399	38.44542747	51.56280035	51.83840152	47.10368547	50.8519667	51.12679096	-11.03259182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
tox21-ar-bla-agonist	NOCAS_49516	NTP Mix96 ER1 10-EQP	2	4	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	-0.13106536	-0.07296607	-2.3294497	-0.03986011	0.31416902	-2.06413786	-3.03210805	-0.27179712	1.01875589	-2.20226722	-2.41842934	-7.54398328	0	0.42009931	-2.60193296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	NOCAS_49526	NTP Mix106 ER1 10-EQC	2	4	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	-5.21038671	4.9349569	-0.17997467	-1.86198968	-2.62519225	1.42131993	-2.2302384	-2.50250694	-4.27265935	-0.17920099	16.27512739	0.25888047	-1.42140128	-4.70020155	-8.22060469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	NOCAS_49512	NTP Mix19 AR1 8-EQC	2	2.1	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	0.04009902	-13.65538982	0.07141832	0.30240062	-0.03198489	3.24352778	-0.84449893	14.85668874	15.05662112	22.02199624	44.6115558	43.36174716	56.79974201	64.82668143	76.01898582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	NOCAS_49538	NTP Mix83 ER AR1 18-EQC	2	1.1	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	0.1979492	5.29170657	4.8608217	13.35708342	12.09846901	35.61411989	60.06777037	68.95023973	76.15428399	87.87281034	98.37945398	96.73759806	131.78072708	118.01148382	104.37176048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
tox21-ar-bla-agonist	NOCAS_49507	NTP Mix14 AR1 8-EQC	2	2.2	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	-9.33720709	-1.55852293	0.03740404	-9.50179658	0.05087688	-0.07015172	-0.27752123	4.43212607	8.19152872	14.78128377	25.38356041	21.07169716	26.78455858	35.18761573	44.5523211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	NOCAS_49504	NTP Mix11 AR1 8-EQP	2	4	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	1.35376601	0.13883151	-0.06961005	-1.45675029	-4.68689603	-0.17581703	-0.03327787	-0.07775467	-4.27148777	-6.30332745	-0.53943132	0.141199	0.13929457	0.106113	8.02278942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	NOCAS_49499	NTP Mix6 AR1 8-EQC	2	2.4	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	-12.41118765	0.45070912	0.18384727	0.35347044	-0.05612744	-0.21276477	-0.02847216	8.7440445	22.61085236	-0.2451511	0.59534286	2.68870825	4.55352268	14.32191124	38.79744797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	71-58-9	Medroxyprogesterone acetate	2	1.3	9.8029999999e-10	2.192e-9	4.902e-9	1.0959999999e-8	2.451e-8	5.48e-8	1.225e-7	2.74e-7	6.127e-7	1.37e-6	3.063e-6	6.85e-6	1.532e-5	3.425e-5	7.659e-5	38.58382375	28.3373007	15.82674019	23.41823395	26.67432532	26.73014116	38.53124095	36.85280663	101.79543772	51.255879	67.03506237	79.14216755	84.18213334	75.24668454	65.545475	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1
tox21-ar-bla-agonist	NOCAS_49521	NTP Mix101 ER1 10-EQC	2	-2.4	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	-6.2375494399999996	-2.37029255	-5.88862841	-5.50849011	-8.83819717	-7.64215768	-6.07592484	-7.83986982	-3.59377808	-8.62263867	-4.41000582	-5.56543534	-7.3039435	-27.18425146	-5.19906942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
tox21-ar-bla-agonist	84852-15-3	4-Nonylphenol, branched	2	4	9.951e-10	2.225e-9	4.975e-9	1.113e-8	2.488e-8	5.5629999999e-8	1.244e-7	2.781e-7	6.219e-7	1.391e-6	3.11e-6	6.953e-6	1.555e-5	3.477e-5	7.774e-5	0.14039989	-1.83077286	-1.58698686	-1.66212089	-2.1176054	1.68965635	0.01101375	0.00125882	0.14876746	-0.52834182	-7.40980918	-9.6160751	-16.49096491	-7.97699081	-15.3324702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
